#ID	A323-01	A323-02	A323-03	A323-04	A323-05	A323-06	A323-07	A323-08	A323-11	A323-12	A323-15	A323-16	A323-17	A323-18	A323-19	A323-22	A323-24	A323-28	A323-29	A323-34	A323-35	A323-37	A323-38	A323-39	A323-40	A323-41	A323-42	A323-43	A323-44	A323-45	A323-46	A323-47	A323-48	A323-49	A323-50
hsa-miR-664a-3p	0	0	0	0	0	0	0	0	0	0	0	2.331785028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-664a-5p	93.1996661	167.2268767	68.60635544	121.8727592	76.86513244	132.9472938	33.18198661	21.09304141	81.72605427	34.04371213	16.20469774	83.94426101	95.76881408	64.44843219	35.18414993	63.4142217	75.25829723	65.94876723	111.3991736	108.6218	84.1769992	59.09508873	68.42684157	81.66972111	101.5945507	90.24401983	96.09804958	45.71577847	90.03562838	94.04064437	46.48179308	56.28174642	136.8457065	110.2627009	103.6115744
hsa-miR-664b-5p	0	10.0336126	0	8.50275064	12.81085541	14.77192153	0	0	9.807126512	34.04371213	0	16.3224952	8.97832632	0	0	0	16.12677798	0	10.1271976	8.86708571	18.20043226	16.54662484	15.20596479	19.60073307	0	0	3.69607883	13.06165099	0	0	9.296358616	4.690145535	20.52685597	0	4.063198997
hsa-miR-665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108385714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-668-3p	0	0	0	0	0	0	8.295496651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-670-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.216771428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-671-3p	4.052159396	0	3.118470702	5.668500427	0	0	0	0	6.538084341	0	0	0	0	0	0	8.455229559	0	14.13187869	10.1271976	3.325157141	11.37527016	7.091410647	0	0	0	6.016267989	7.39215766	13.06165099	12.86223263	0	0	9.38029107	20.52685597	20.67425642	0
hsa-miR-671-5p	24.31295637	16.72268767	31.18470702	28.34250213	23.05953973	66.47364689	5.530331101	0	16.34521085	6.808742425	16.20469774	18.65428022	44.8916316	0	35.18414993	25.36568868	88.69727887	51.81688854	111.3991736	39.9018857	47.77613468	78.00551712	38.01491198	101.2704542	4.837835746	132.3578958	29.56863064	13.06165099	77.17339576	37.61625775	41.83361377	32.83101875	61.58056791	41.34851283	30.47399248
hsa-miR-6716-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68779633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.891418805	0
hsa-miR-6718-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6721-5p	0	0	0	14.17125107	15.37302649	36.92980383	8.295496651	0	6.538084341	0	12.15352331	0	5.98555088	12.08408104	0	16.91045912	8.063388989	18.84250492	0	1.108385714	6.825162098	2.363803549	15.20596479	13.06715538	4.837835746	18.04880397	33.26470947	13.06165099	38.58669788	0	4.648179308	9.38029107	34.21142662	6.891418805	8.126397994
hsa-miR-6724-5p	0	0	3.118470702	17.00550128	2.562171081	0	0	0	6.538084341	0	0	9.327140112	5.98555088	4.028027012	0	0	16.12677798	0	70.89038321	19.95094285	34.12581049	11.81901775	20.27461972	9.800366534	0	12.03253598	3.69607883	0	9.64667447	0	13.94453792	23.45072768	13.68457065	13.78283761	6.094798496
hsa-miR-6726-3p	0	0	0	0	0	0	0	0	3.269042171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6729-3p	0	0	0	0	0	0	0	0	3.269042171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6730-3p	0	0	6.236941404	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68779633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6730-5p	0	0	0	0	0	0	0	8.437216562	0	0	0	0	0	0	0	8.455229559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6731-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.375592659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6731-5p	0	0	3.118470702	2.834250213	0	0	0	0	0	0	0	6.995355084	0	12.08408104	0	0	8.063388989	4.710626231	0	0	2.275054033	0	0	6.533577689	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-6732-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.07043661	0	0	0
hsa-miR-6733-3p	0	0	0	0	0	0	0	0	0	6.808742425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6734-5p	12.15647819	16.72268767	21.82929491	0	0	0	2.76516555	0	0	0	0	4.663570056	0	0	3.909349992	8.455229559	2.68779633	4.710626231	10.1271976	3.325157141	2.275054033	4.727607098	5.068654931	3.266788845	0	0	7.39215766	0	19.29334894	18.80812887	0	4.690145535	0	6.891418805	4.063198997
hsa-miR-6735-5p	0	3.344537534	0	2.834250213	0	0	0	0	3.269042171	0	0	0	0	0	0	0	0	4.710626231	0	0	0	2.363803549	0	3.266788845	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6736-3p	0	0	0	0	0	0	0	0	3.269042171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6736-5p	16.20863758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6738-5p	0	0	9.355412106	0	0	0	0	0	0	0	0	4.663570056	0	0	0	0	0	0	0	0	0	2.363803549	0	0	0	0	0	0	0	0	0	0	0	0	2.031599499
hsa-miR-6739-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.363803549	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6741-3p	0	0	0	17.00550128	0	0	2.76516555	0	0	0	0	0	2.99277544	10.07006753	0	0	0	0	0	3.325157141	0	2.363803549	2.534327466	3.266788845	0	0	7.39215766	0	0	0	0	0	13.68457065	0	6.094798496
hsa-miR-6741-5p	0	3.344537534	0	5.668500427	0	0	0	0	3.269042171	0	0	0	0	0	0	4.22761478	0	0	0	0	0	0	0	0	0	0	3.69607883	0	19.29334894	0	0	0	0	0	0
hsa-miR-6742-5p	20.26079698	0	0	0	0	0	0	0	1.634521085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6744-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.710626231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.016267989	0	0	0	0	0	0	0	0	0
hsa-miR-6746-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.837835746	0	0	0	0	0	0	0	0	0	0
hsa-miR-6746-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.530825496	0	0	0	0	0	0	0
hsa-miR-6747-3p	0	3.344537534	0	0	0	0	0	0	1.634521085	0	0	0	0	0	0	0	10.75118532	0	0	0	4.550108065	2.363803549	0	0	4.837835746	0	0	0	0	0	0	0	0	0	0
hsa-miR-6747-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68779633	0	0	1.108385714	0	4.727607098	0	0	0	0	0	19.59247649	0	0	0	0	0	0	0
hsa-miR-6748-5p	0	0	3.118470702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.690145535	0	0	0
hsa-miR-6749-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.275054033	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6749-5p	0	0	0	0	0	0	0	0	0	0	0	2.331785028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-675-3p	0	0	0	0	2.562171081	0	0	0	0	0	0	0	5.98555088	0	0	0	2.68779633	4.710626231	0	0	0	0	0	3.266788845	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-675-5p	0	0	0	2.834250213	0	0	0	0	1.634521085	0	0	0	0	4.028027012	0	0	2.68779633	0	0	0	0	0	0	3.266788845	4.837835746	0	0	13.06165099	0	0	4.648179308	0	6.842285323	0	0
hsa-miR-6750-5p	4.052159396	0	0	0	0	0	5.530331101	0	8.172605427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39215766	0	0	0	0	0	20.52685597	0	0
hsa-miR-6751-5p	0	0	0	0	5.124342163	0	0	4.218608281	0	0	0	0	0	10.07006753	0	8.455229559	0	0	0	0	0	0	0	0	0	18.04880397	0	0	0	0	0	0	0	0	0
hsa-miR-6753-3p	0	0	0	0	0	0	0	0	1.634521085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6754-3p	0	0	0	0	0	0	2.76516555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.215558157	0	0	0	0	6.891418805	0
hsa-miR-6754-5p	0	0	0	0	0	0	0	4.218608281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.837835746	0	0	0	0	0	0	0	0	0	0
hsa-miR-6756-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.94453792	0	0	0	0
hsa-miR-6758-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.431116313	0	0	0	0	0	0
hsa-miR-6758-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.275054033	2.363803549	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-676-3p	4.052159396	0	0	0	0	0	2.76516555	0	0	0	0	0	14.9638772	0	0	0	0	0	0	0	2.275054033	0	0	0	0	0	0	0	0	0	0	9.38029107	0	0	2.031599499
hsa-miR-6760-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22761478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6760-5p	0	0	0	0	0	0	0	4.218608281	0	0	0	0	2.99277544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6761-5p	0	6.689075068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6763-5p	0	10.0336126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.216771428	4.550108065	0	0	0	0	0	0	26.12330199	0	0	0	0	0	0	0
hsa-miR-6764-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108385714	0	2.363803549	5.068654931	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6765-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6766-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108385714	0	0	0	0	0	0	0	0	9.64667447	0	0	0	0	0	0
hsa-miR-6767-5p	4.052159396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108385714	0	2.363803549	0	0	0	0	0	0	0	0	4.648179308	0	0	6.891418805	0
hsa-miR-6769b-3p	0	0	0	0	0	0	0	0	4.903563256	0	0	0	0	0	0	0	0	0	10.1271976	0	4.550108065	2.363803549	0	3.266788845	0	0	0	0	0	0	0	0	0	0	4.063198997
hsa-miR-6770-3p	0	0	0	0	0	14.77192153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6772-3p	0	0	0	0	0	0	2.76516555	0	1.634521085	0	0	4.663570056	0	0	0	0	8.063388989	0	0	1.108385714	6.825162098	0	0	0	0	0	0	0	12.86223263	0	0	0	0	0	0
hsa-miR-6774-3p	0	0	0	0	0	0	0	0	1.634521085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6777-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.837835746	0	0	6.530825496	0	0	0	0	0	0	0
hsa-miR-6779-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-6779-5p	4.052159396	0	0	0	0	0	0	4.218608281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.266788845	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6780a-5p	0	0	15.59235351	0	5.124342163	0	0	0	0	0	0	0	0	10.07006753	0	0	0	0	0	1.108385714	2.275054033	0	10.13730986	0	0	0	0	6.530825496	0	0	0	0	0	0	0
hsa-miR-6780b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.64667447	0	0	0	0	0	0
hsa-miR-6782-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.375592659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.38029107	0	0	0
hsa-miR-6782-5p	0	0	0	0	0	0	0	0	0	0	0	2.331785028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6783-5p	0	0	0	0	0	0	0	0	3.269042171	0	0	0	0	0	7.818699985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6785-5p	0	3.344537534	0	0	0	0	0	8.437216562	0	0	0	0	0	0	0	0	0	0	30.38159281	0	0	0	0	0	4.837835746	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-6786-3p	0	0	3.118470702	0	7.686513244	0	0	0	0	0	0	2.331785028	0	0	0	0	0	0	0	0	6.825162098	4.727607098	0	3.266788845	14.51350724	0	0	13.06165099	0	0	0	4.690145535	0	0	0
hsa-miR-6787-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.727607098	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6788-5p	0	0	0	0	0	0	0	8.437216562	0	0	0	0	0	0	0	0	0	9.421252461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6789-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1271976	0	0	0	0	0	0	0	0	0	0	0	4.648179308	0	0	0	0
hsa-miR-6790-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.690145535	0	0	0
hsa-miR-6791-3p	0	0	9.355412106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6791-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.275054033	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6792-3p	0	0	0	2.834250213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6793-5p	0	0	0	0	0	0	0	0	0	0	0	2.331785028	0	2.014013506	0	0	0	0	10.1271976	0	2.275054033	4.727607098	2.534327466	3.266788845	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6796-5p	0	0	9.355412106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6797-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22761478	0	4.710626231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6798-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108385714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6799-5p	0	0	3.118470702	0	0	0	0	0	0	0	0	0	0	0	0	8.455229559	0	0	0	0	0	2.363803549	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6800-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108385714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6802-3p	0	6.689075068	0	0	0	0	0	8.437216562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.266788845	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6802-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.550108065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6803-3p	16.20863758	10.0336126	6.236941404	5.668500427	7.686513244	0	0	0	11.4416476	20.42622728	0	11.65892514	2.99277544	0	27.36544995	0	21.50237064	4.710626231	0	16.62578571	9.10021613	14.18282129	15.20596479	39.20146613	29.02701447	36.09760793	0	26.12330199	0	18.80812887	13.94453792	23.45072768	13.68457065	0	2.031599499
hsa-miR-6803-5p	0	0	0	0	0	7.385960766	0	0	0	6.808742425	0	0	2.99277544	2.014013506	0	0	0	0	0	0	0	0	2.534327466	0	0	0	0	0	6.431116313	0	0	0	0	0	0
hsa-miR-6805-5p	0	0	0	0	0	7.385960766	2.76516555	0	4.903563256	13.61748485	0	0	0	2.014013506	0	4.22761478	0	14.13187869	0	2.216771428	4.550108065	4.727607098	2.534327466	0	4.837835746	12.03253598	3.69607883	0	0	0	0	0	6.842285323	0	4.063198997
hsa-miR-6807-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68779633	0	0	0	2.275054033	7.091410647	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-6810-3p	4.052159396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.404064437	0	0	0	0	2.031599499
hsa-miR-6813-5p	8.104318791	3.344537534	3.118470702	0	0	0	0	0	1.634521085	0	0	0	0	0	0	0	5.375592659	0	0	0	0	0	0	0	0	0	0	13.06165099	0	0	0	0	0	0	2.031599499
hsa-miR-6815-5p	0	0	0	2.834250213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108385714	0	0	0	3.266788845	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6817-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.36914129	0	2.031599499
hsa-miR-6818-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.031599499
hsa-miR-6819-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-6820-3p	0	0	0	5.668500427	0	0	0	0	0	0	0	0	0	0	0	0	2.68779633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6821-5p	0	0	0	0	2.562171081	0	0	4.218608281	4.903563256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6822-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-6825-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108385714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6825-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22761478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.842285323	0	0
hsa-miR-6826-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.08823649	0	0	0	0	0	0	0	0
hsa-miR-6831-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.690145535	0	0	0
hsa-miR-6832-5p	0	0	0	0	5.124342163	0	0	0	0	0	0	0	0	0	19.54674996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.38029107	0	0	6.094798496
hsa-miR-6833-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.534327466	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6833-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.59247649	0	0	4.648179308	0	0	0	0
hsa-miR-6834-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.533577689	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6835-5p	0	0	3.118470702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6837-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.216771428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6837-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39215766	0	0	0	0	0	0	0	0
hsa-miR-6838-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	2.014013506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6840-5p	0	3.344537534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6842-3p	0	0	0	5.668500427	0	0	0	0	0	0	0	0	0	0	0	0	2.68779633	0	0	0	0	2.363803549	5.068654931	0	0	0	0	19.59247649	0	9.404064437	0	0	0	0	0
hsa-miR-6842-5p	0	0	3.118470702	0	0	0	0	0	0	0	0	0	0	0	0	4.22761478	0	4.710626231	0	4.433542855	0	0	0	0	0	0	0	0	0	0	0	4.690145535	0	0	6.094798496
hsa-miR-6846-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.710626231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6847-5p	0	0	0	0	0	0	0	0	0	0	0	0	2.99277544	2.014013506	0	0	2.68779633	0	0	0	0	4.727607098	0	0	0	12.03253598	0	0	0	9.404064437	0	0	0	6.891418805	0
hsa-miR-6849-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.710626231	0	0	0	2.363803549	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6850-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68779633	0	0	1.108385714	0	2.363803549	0	0	4.837835746	6.016267989	0	0	0	0	0	0	27.36914129	20.67425642	0
hsa-miR-6852-5p	12.15647819	0	0	11.33700085	0	0	22.1213244	0	1.634521085	0	0	0	0	0	3.909349992	0	0	0	10.1271976	4.433542855	6.825162098	0	0	0	0	6.016267989	3.69607883	0	0	0	4.648179308	4.690145535	0	0	0
hsa-miR-6854-5p	0	0	0	0	0	0	0	4.218608281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6855-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.216771428	4.550108065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6856-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.27479994	0	0	0	0	0	0	0	0	0	0	6.016267989	0	0	0	0	0	0	0	0	0
hsa-miR-6857-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.59247649	0	0	0	0	0	0	0
hsa-miR-6858-5p	0	0	0	0	0	0	0	0	0	0	0	2.331785028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6859-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22761478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.648179308	0	0	0	2.031599499
hsa-miR-6859-5p	0	0	0	0	0	0	0	0	1.634521085	20.42622728	0	0	0	0	0	0	2.68779633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.891418805	0
hsa-miR-6865-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.421252461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6866-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.266788845	0	0	0	0	0	0	0	0	0	0	2.031599499
hsa-miR-6868-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	8.056054024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.031599499
hsa-miR-6870-5p	0	0	0	0	0	0	0	4.218608281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.530825496	0	0	0	0	0	0	0
hsa-miR-6873-3p	12.15647819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-6875-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-6877-5p	0	0	0	0	0	0	0	0	0	0	0	11.65892514	0	0	0	0	0	0	0	1.108385714	2.275054033	4.727607098	2.534327466	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6878-5p	0	0	0	2.834250213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6879-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.063198997
hsa-miR-6879-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22761478	0	9.421252461	10.1271976	0	0	0	2.534327466	0	4.837835746	6.016267989	0	19.59247649	0	0	0	0	13.68457065	0	0
hsa-miR-6880-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1271976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6881-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.216771428	0	0	5.068654931	3.266788845	4.837835746	0	0	0	0	0	0	0	0	0	0
hsa-miR-6881-5p	0	0	3.118470702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.06165099	0	0	0	0	0	0	0
